ID,Address,Beds,Bath,Area,Date,Action,Amount,Rate_sqft,Source
1294,3586-Slopeview-Dr_San-Jose_CA_95148_M15683-13884,4bed,3bath,"2,106sqft",01/17/1983,Sold,"$146,000",$69,Public Record
1295,3581-Flint-Creek-Dr_San-Jose_CA_95148_M13377-75391,3bed,2.5bath,"1,720sqft",10-08-2020,Listed,"$755,000",$438,MLSListings
1296,3581-Flint-Creek-Dr_San-Jose_CA_95148_M13377-75391,3bed,2.5bath,"1,720sqft",04-09-1998,Sold,"$230,000",$133,Public Record
1297,3581-Flint-Creek-Dr_San-Jose_CA_95148_M13377-75391,3bed,2.5bath,"1,720sqft",08-08-1989,Sold,"$220,000",$127,Public Record
1298,3581-Flint-Creek-Dr_San-Jose_CA_95148_M13377-75391,3bed,2.5bath,"1,720sqft",10-08-2020,Listed,"$755,000",$438,MLSListings
1299,3581-Flint-Creek-Dr_San-Jose_CA_95148_M13377-75391,3bed,2.5bath,"1,720sqft",04-09-1998,Sold,"$230,000",$133,Public Record
1300,3581-Flint-Creek-Dr_San-Jose_CA_95148_M13377-75391,3bed,2.5bath,"1,720sqft",08-08-1989,Sold,"$220,000",$127,Public Record
1301,718-Choctaw-Dr_San-Jose_CA_95123_M12992-29108,3bed,2bath,"1,072sqft",10-09-2020,Listed,"$949,000",$885,MLSListings
1302,718-Choctaw-Dr_San-Jose_CA_95123_M12992-29108,3bed,2bath,"1,072sqft",09/15/1998,Sold,"$285,000",$265,Public Record
1303,718-Choctaw-Dr_San-Jose_CA_95123_M12992-29108,3bed,2bath,"1,072sqft",10-09-2020,Listed,"$949,000",$885,MLSListings
1304,718-Choctaw-Dr_San-Jose_CA_95123_M12992-29108,3bed,2bath,"1,072sqft",09/15/1998,Sold,"$285,000",$265,Public Record
1305,960-Sunbonnet-Loop_San-Jose_CA_95125_M25540-22030,5bed,3bath,"2,200sqft",10-07-2020,Listed,"$1,200,000",$545,MLSListings
1306,960-Sunbonnet-Loop_San-Jose_CA_95125_M25540-22030,5bed,3bath,"2,200sqft",03/13/2001,Sold,"$675,000",$306,Public Record
1307,960-Sunbonnet-Loop_San-Jose_CA_95125_M25540-22030,5bed,3bath,"2,200sqft",08-04-2000,Sold,"$569,500",$258,Public Record
1308,960-Sunbonnet-Loop_San-Jose_CA_95125_M25540-22030,5bed,3bath,"2,200sqft",10-07-2020,Listed,"$1,200,000",$545,MLSListings
1309,960-Sunbonnet-Loop_San-Jose_CA_95125_M25540-22030,5bed,3bath,"2,200sqft",03/13/2001,Sold,"$675,000",$306,Public Record
1310,960-Sunbonnet-Loop_San-Jose_CA_95125_M25540-22030,5bed,3bath,"2,200sqft",08-04-2000,Sold,"$569,500",$258,Public Record
1311,507-Bella-Calais-Way_San-Jose_CA_95138_M19916-37321,4bed,2.5bath,"1,942sqft",10-07-2020,Listed,"$1,259,888",$648,MLSListings
1312,507-Bella-Calais-Way_San-Jose_CA_95138_M19916-37321,4bed,2.5bath,"1,942sqft",01-03-2018,Sold,"$1,150,000",$592,MLSListings
1313,507-Bella-Calais-Way_San-Jose_CA_95138_M19916-37321,4bed,2.5bath,"1,942sqft",12-01-2017,Listed,"$995,000",$512,MLSListings
1314,507-Bella-Calais-Way_San-Jose_CA_95138_M19916-37321,4bed,2.5bath,"1,942sqft",06/26/1998,Sold,"$372,000",$191,Public Record
1315,507-Bella-Calais-Way_San-Jose_CA_95138_M19916-37321,4bed,2.5bath,"1,942sqft",10-07-2020,Listed,"$1,259,888",$648,MLSListings
1316,507-Bella-Calais-Way_San-Jose_CA_95138_M19916-37321,4bed,2.5bath,"1,942sqft",01-03-2018,Sold,"$1,150,000",$592,MLSListings
1317,507-Bella-Calais-Way_San-Jose_CA_95138_M19916-37321,4bed,2.5bath,"1,942sqft",12-01-2017,Listed,"$995,000",$512,MLSListings
1318,507-Bella-Calais-Way_San-Jose_CA_95138_M19916-37321,4bed,2.5bath,"1,942sqft",06/26/1998,Sold,"$372,000",$191,Public Record
1319,86-N-33rd-St_San-Jose_CA_95116_M13885-13935,3bed,1bath,905sqft,10-10-2020,Listed,"$769,000",$849,MLSListings
1320,86-N-33rd-St_San-Jose_CA_95116_M13885-13935,3bed,1bath,905sqft,04/28/2017,Sold,"$655,000",$723,Public Record
1321,86-N-33rd-St_San-Jose_CA_95116_M13885-13935,3bed,1bath,905sqft,03/21/2017,Listed,"$575,000",$635,MLSListings
1322,86-N-33rd-St_San-Jose_CA_95116_M13885-13935,3bed,1bath,905sqft,08/31/2009,Sold,"$295,000",$325,Public Record
1323,86-N-33rd-St_San-Jose_CA_95116_M13885-13935,3bed,1bath,905sqft,06-08-2009,Listed,"$287,900",$318,MLSListings
1324,86-N-33rd-St_San-Jose_CA_95116_M13885-13935,3bed,1bath,905sqft,05/22/2007,Sold,"$637,000",$703,Public Record
1325,86-N-33rd-St_San-Jose_CA_95116_M13885-13935,3bed,1bath,905sqft,02-09-2006,Sold,"$610,000",$674,Public Record
1326,86-N-33rd-St_San-Jose_CA_95116_M13885-13935,3bed,1bath,905sqft,08/31/2005,Sold,"$450,000",$497,Public Record
1327,86-N-33rd-St_San-Jose_CA_95116_M13885-13935,3bed,1bath,905sqft,10-10-2020,Listed,"$769,000",$849,MLSListings
1328,86-N-33rd-St_San-Jose_CA_95116_M13885-13935,3bed,1bath,905sqft,04/28/2017,Sold,"$655,000",$723,Public Record
1329,86-N-33rd-St_San-Jose_CA_95116_M13885-13935,3bed,1bath,905sqft,03/21/2017,Listed,"$575,000",$635,MLSListings
1330,86-N-33rd-St_San-Jose_CA_95116_M13885-13935,3bed,1bath,905sqft,08/31/2009,Sold,"$295,000",$325,Public Record
1331,86-N-33rd-St_San-Jose_CA_95116_M13885-13935,3bed,1bath,905sqft,06-08-2009,Listed,"$287,900",$318,MLSListings
1332,86-N-33rd-St_San-Jose_CA_95116_M13885-13935,3bed,1bath,905sqft,05/22/2007,Sold,"$637,000",$703,Public Record
1333,86-N-33rd-St_San-Jose_CA_95116_M13885-13935,3bed,1bath,905sqft,02-09-2006,Sold,"$610,000",$674,Public Record
1334,86-N-33rd-St_San-Jose_CA_95116_M13885-13935,3bed,1bath,905sqft,08/31/2005,Sold,"$450,000",$497,Public Record
1335,821-Blue-Opal-Dr_San-Jose_CA_95123_M23024-97735,3bed,3.5bath,"1,901sqft",10-12-2020,Listed,"$899,000",$472,MLSListings
1336,821-Blue-Opal-Dr_San-Jose_CA_95123_M23024-97735,3bed,3.5bath,"1,901sqft",05/22/2017,Sold,"$778,000",$409,MLSListings
1337,821-Blue-Opal-Dr_San-Jose_CA_95123_M23024-97735,3bed,3.5bath,"1,901sqft",03/30/2017,Listed,"$799,888",$420,MLSListings
1338,821-Blue-Opal-Dr_San-Jose_CA_95123_M23024-97735,3bed,3.5bath,"1,901sqft",10-12-2020,Listed,"$899,000",$472,MLSListings
1339,821-Blue-Opal-Dr_San-Jose_CA_95123_M23024-97735,3bed,3.5bath,"1,901sqft",05/22/2017,Sold,"$778,000",$409,MLSListings
1340,821-Blue-Opal-Dr_San-Jose_CA_95123_M23024-97735,3bed,3.5bath,"1,901sqft",03/30/2017,Listed,"$799,888",$420,MLSListings
1341,3441-Wine-Cork-Way_San-Jose_CA_95124_M18842-48247,2bed,1bath,868sqft,10-09-2020,Listed,"$629,950",$725,MLSListings
1342,3441-Wine-Cork-Way_San-Jose_CA_95124_M18842-48247,2bed,1bath,868sqft,04-01-2019,Price Changed for rent,"$2,695",$3,ShowMojo
1343,3441-Wine-Cork-Way_San-Jose_CA_95124_M18842-48247,2bed,1bath,868sqft,03/21/2019,Price Changed for rent,"$2,895",$3,ShowMojo
1344,3441-Wine-Cork-Way_San-Jose_CA_95124_M18842-48247,2bed,1bath,868sqft,08-08-2014,Sold,"$415,000",$478,MLSListings
1345,3441-Wine-Cork-Way_San-Jose_CA_95124_M18842-48247,2bed,1bath,868sqft,07-08-2014,Listed,"$399,000",$459,MLSListings
1346,3441-Wine-Cork-Way_San-Jose_CA_95124_M18842-48247,2bed,1bath,868sqft,07-08-2014,Listed,"$399,000",$459,MLSListings
1347,3441-Wine-Cork-Way_San-Jose_CA_95124_M18842-48247,2bed,1bath,868sqft,10/28/1988,Sold,"$120,000",$138,Public Record
1348,3441-Wine-Cork-Way_San-Jose_CA_95124_M18842-48247,2bed,1bath,868sqft,10-09-2020,Listed,"$629,950",$725,MLSListings
1349,3441-Wine-Cork-Way_San-Jose_CA_95124_M18842-48247,2bed,1bath,868sqft,04-01-2019,Price Changed for rent,"$2,695",$3,ShowMojo
1350,3441-Wine-Cork-Way_San-Jose_CA_95124_M18842-48247,2bed,1bath,868sqft,03/21/2019,Price Changed for rent,"$2,895",$3,ShowMojo
1351,3441-Wine-Cork-Way_San-Jose_CA_95124_M18842-48247,2bed,1bath,868sqft,08-08-2014,Sold,"$415,000",$478,MLSListings
1352,3441-Wine-Cork-Way_San-Jose_CA_95124_M18842-48247,2bed,1bath,868sqft,07-08-2014,Listed,"$399,000",$459,MLSListings
1353,3441-Wine-Cork-Way_San-Jose_CA_95124_M18842-48247,2bed,1bath,868sqft,07-08-2014,Listed,"$399,000",$459,MLSListings
1354,3441-Wine-Cork-Way_San-Jose_CA_95124_M18842-48247,2bed,1bath,868sqft,10/28/1988,Sold,"$120,000",$138,Public Record
1355,952-S-11th-St-Unit-230_San-Jose_CA_95112_M10053-17694,2bed,2bath,"1,241sqft",10-09-2020,Listed,"$599,000",$482,MLSListings
1356,952-S-11th-St-Unit-230_San-Jose_CA_95112_M10053-17694,2bed,2bath,"1,241sqft",01/13/2017,Sold,"$525,000",$423,MLSListings
1357,952-S-11th-St-Unit-230_San-Jose_CA_95112_M10053-17694,2bed,2bath,"1,241sqft",12-06-2016,Listed,"$499,000",$402,ContraCosta
1358,952-S-11th-St-Unit-230_San-Jose_CA_95112_M10053-17694,2bed,2bath,"1,241sqft",12-06-2016,Listed,"$499,000",$402,MLSListings
1359,952-S-11th-St-Unit-230_San-Jose_CA_95112_M10053-17694,2bed,2bath,"1,241sqft",03/28/2014,Sold,"$409,000",$329,MLSListings
1360,952-S-11th-St-Unit-230_San-Jose_CA_95112_M10053-17694,2bed,2bath,"1,241sqft",02/20/2014,Listed,"$395,000",$318,MLSListings
1361,952-S-11th-St-Unit-230_San-Jose_CA_95112_M10053-17694,2bed,2bath,"1,241sqft",02/20/2014,Listed,"$395,000",$318,MLSListings
1362,952-S-11th-St-Unit-230_San-Jose_CA_95112_M10053-17694,2bed,2bath,"1,241sqft",05/14/2003,Sold,"$330,000",$265,Public Record
1363,952-S-11th-St-Unit-230_San-Jose_CA_95112_M10053-17694,2bed,2bath,"1,241sqft",,,,,
1364,952-S-11th-St-Unit-230_San-Jose_CA_95112_M10053-17694,2bed,2bath,"1,241sqft",,,,,
1365,952-S-11th-St-Unit-230_San-Jose_CA_95112_M10053-17694,2bed,2bath,"1,241sqft",10-09-2020,Listed,"$599,000",$482,MLSListings
1366,952-S-11th-St-Unit-230_San-Jose_CA_95112_M10053-17694,2bed,2bath,"1,241sqft",01/13/2017,Sold,"$525,000",$423,MLSListings
1367,952-S-11th-St-Unit-230_San-Jose_CA_95112_M10053-17694,2bed,2bath,"1,241sqft",12-06-2016,Listed,"$499,000",$402,ContraCosta
1368,952-S-11th-St-Unit-230_San-Jose_CA_95112_M10053-17694,2bed,2bath,"1,241sqft",12-06-2016,Listed,"$499,000",$402,MLSListings
1369,952-S-11th-St-Unit-230_San-Jose_CA_95112_M10053-17694,2bed,2bath,"1,241sqft",03/28/2014,Sold,"$409,000",$329,MLSListings
1370,952-S-11th-St-Unit-230_San-Jose_CA_95112_M10053-17694,2bed,2bath,"1,241sqft",02/20/2014,Listed,"$395,000",$318,MLSListings
1371,952-S-11th-St-Unit-230_San-Jose_CA_95112_M10053-17694,2bed,2bath,"1,241sqft",02/20/2014,Listed,"$395,000",$318,MLSListings
1372,952-S-11th-St-Unit-230_San-Jose_CA_95112_M10053-17694,2bed,2bath,"1,241sqft",05/14/2003,Sold,"$330,000",$265,Public Record
1373,952-S-11th-St-Unit-230_San-Jose_CA_95112_M10053-17694,2bed,2bath,"1,241sqft",,,,,
1374,952-S-11th-St-Unit-230_San-Jose_CA_95112_M10053-17694,2bed,2bath,"1,241sqft",,,,,
1375,1359-Cherrywood-Sq_San-Jose_CA_95117_M22991-36282,2bed,2bath,"1,056sqft",10-07-2020,Listed,"$859,000",$813,MLSListings
1376,1359-Cherrywood-Sq_San-Jose_CA_95117_M22991-36282,2bed,2bath,"1,056sqft",04/25/1975,Sold,"$35,900",$33,Public Record
1377,1359-Cherrywood-Sq_San-Jose_CA_95117_M22991-36282,2bed,2bath,"1,056sqft",10-07-2020,Listed,"$859,000",$813,MLSListings
1378,1359-Cherrywood-Sq_San-Jose_CA_95117_M22991-36282,2bed,2bath,"1,056sqft",04/25/1975,Sold,"$35,900",$33,Public Record
1379,975-S-Monroe-St_San-Jose_CA_95128_M21016-12266,3bed,1.5bath,"1,301sqft",10-07-2020,Listed,"$1,188,888",$913,MLSListings
1380,975-S-Monroe-St_San-Jose_CA_95128_M21016-12266,3bed,1.5bath,"1,301sqft",12/19/1990,Sold,"$230,500",$177,Public Record
1381,975-S-Monroe-St_San-Jose_CA_95128_M21016-12266,3bed,1.5bath,"1,301sqft",10-07-2020,Listed,"$1,188,888",$913,MLSListings
1382,975-S-Monroe-St_San-Jose_CA_95128_M21016-12266,3bed,1.5bath,"1,301sqft",12/19/1990,Sold,"$230,500",$177,Public Record
1383,510-Lyndale-Ave_San-Jose_CA_95127_M26347-09796,3bed,1bath,"1,130sqft",10-08-2020,Listed,"$825,000",$730,MLSListings
1384,510-Lyndale-Ave_San-Jose_CA_95127_M26347-09796,3bed,1bath,"1,130sqft",10-08-2020,Listed,"$825,000",$730,MLSListings
1385,5936-Liska-Ln_San-Jose_CA_95119_M16736-98820,4bed,3bath,"2,039sqft",10-09-2020,Listed,"$1,158,000",$567,MLSListings
1386,5936-Liska-Ln_San-Jose_CA_95119_M16736-98820,4bed,3bath,"2,039sqft",04/17/1996,Sold,"$260,000",$127,Public Record
1387,5936-Liska-Ln_San-Jose_CA_95119_M16736-98820,4bed,3bath,"2,039sqft",10-09-2020,Listed,"$1,158,000",$567,MLSListings
1388,5936-Liska-Ln_San-Jose_CA_95119_M16736-98820,4bed,3bath,"2,039sqft",04/17/1996,Sold,"$260,000",$127,Public Record
1389,3300-Narvaez-Ave-Spc-116_San-Jose_CA_95136_M28216-05710,2bed,2bath,960sqft,10-09-2020,Listed,"$120,000",$125,MLSListings
1390,3300-Narvaez-Ave-Spc-116_San-Jose_CA_95136_M28216-05710,2bed,2bath,960sqft,09-05-2014,Sold,"$82,000",$85,MLSListings
1391,3300-Narvaez-Ave-Spc-116_San-Jose_CA_95136_M28216-05710,2bed,2bath,960sqft,07/29/2014,Listed,"$83,800",$87,MLSListings
1392,3271-Fallen-Oak-Ct_San-Jose_CA_95148_M18336-90958,3bed,1.5bath,892sqft,10-09-2020,Listed,"$919,888","$1,031",MLSListings
1393,3271-Fallen-Oak-Ct_San-Jose_CA_95148_M18336-90958,3bed,1.5bath,892sqft,10/18/2005,Sold,"$580,000",$650,Public Record
1394,3271-Fallen-Oak-Ct_San-Jose_CA_95148_M18336-90958,3bed,1.5bath,892sqft,08/16/1995,Sold,"$173,000",$193,Public Record
1395,3271-Fallen-Oak-Ct_San-Jose_CA_95148_M18336-90958,3bed,1.5bath,892sqft,09/15/1988,Sold,"$155,000",$173,Public Record
1396,3271-Fallen-Oak-Ct_San-Jose_CA_95148_M18336-90958,3bed,1.5bath,892sqft,10-09-2020,Listed,"$919,888","$1,031",MLSListings
1397,3271-Fallen-Oak-Ct_San-Jose_CA_95148_M18336-90958,3bed,1.5bath,892sqft,10/18/2005,Sold,"$580,000",$650,Public Record
1398,3271-Fallen-Oak-Ct_San-Jose_CA_95148_M18336-90958,3bed,1.5bath,892sqft,08/16/1995,Sold,"$173,000",$193,Public Record
1399,3271-Fallen-Oak-Ct_San-Jose_CA_95148_M18336-90958,3bed,1.5bath,892sqft,09/15/1988,Sold,"$155,000",$173,Public Record
